id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2472920780,20141126T000000,395000.0,4,2.5,2250,6840,2.0,0,0,3,9,2250,0,1987,0,98058,47.4398,-122.151,2480,7386
293720180,20141230T000000,415000.0,3,2.5,1980,4274,2.0,0,0,3,7,1980,0,2003,0,98028,47.7767,-122.239,2000,4394
6061000010,20150504T000000,323000.0,4,2.75,2230,50094,1.0,0,2,4,7,1330,900,1977,0,98092,47.2576,-122.099,2230,40770
3438501329,20140520T000000,305000.0,2,2.5,1590,2656,2.0,0,0,3,7,1220,370,2009,0,98106,47.5489,-122.364,1590,2306
1245002445,20140714T000000,670000.0,2,1.75,1650,7500,1.0,0,0,4,7,1000,650,1959,0,98033,47.6871,-122.207,2530,9000
1588600177,20150225T000000,396000.0,4,1.0,1040,4420,1.5,0,0,3,6,1040,0,1944,0,98117,47.6945,-122.368,1310,4920
926069192,20140926T000000,880000.0,4,3.25,4060,52707,2.0,0,0,4,9,4060,0,1996,0,98077,47.7615,-122.041,3100,50755
2551500220,20140815T000000,330000.0,3,1.0,1040,11900,1.0,0,0,5,6,1040,0,1972,0,98070,47.4332,-122.446,1250,9600
9282800065,20150329T000000,203000.0,3,1.75,1190,6000,1.0,0,0,3,7,1190,0,1952,2015,98178,47.5026,-122.236,1200,6000
2424059139,20150206T000000,900000.0,3,3.25,3870,33980,2.0,0,0,3,10,3150,720,1991,0,98006,47.5589,-122.117,3590,10750
1737320060,20140610T000000,366000.0,3,1.75,1520,8625,1.0,0,0,3,8,1520,0,1976,0,98011,47.7687,-122.223,2080,9200
1402700170,20140717T000000,414000.0,5,3.0,3045,5030,2.0,0,0,3,8,3045,0,1999,0,98058,47.4386,-122.127,3045,5322
3329500060,20140728T000000,305000.0,4,2.5,2250,9091,1.0,0,0,3,7,1340,910,1982,0,98001,47.336,-122.269,1540,7802
2854800090,20140710T000000,307150.0,3,1.5,1480,6752,1.0,0,0,4,7,1480,0,1959,0,98056,47.4993,-122.176,1450,8023
3459100300,20140617T000000,405000.0,3,1.5,1880,7400,1.0,0,0,3,8,1480,400,1968,0,98155,47.7743,-122.27,1820,8660
6121800060,20140910T000000,260000.0,3,1.5,1320,9750,1.0,0,0,3,7,1320,0,1954,0,98148,47.4267,-122.331,1530,9750
3878900270,20150429T000000,466000.0,4,2.0,2240,4508,1.0,0,2,4,8,1340,900,1926,0,98178,47.5096,-122.25,1930,5250
1300300730,20150324T000000,698000.0,3,1.5,1090,7200,1.0,0,0,4,7,1090,0,1958,0,98040,47.5817,-122.241,2010,8982
2916200065,20150115T000000,460000.0,3,1.5,1870,15685,1.0,0,0,3,7,1470,400,1936,0,98133,47.723,-122.353,1340,7620
1788700160,20150220T000000,195000.0,3,1.0,1260,8378,1.0,0,0,4,6,840,420,1959,1977,98023,47.3274,-122.348,1140,8496
7732501000,20140617T000000,854000.0,4,2.75,3150,38865,1.0,0,0,3,10,2480,670,1986,0,98052,47.7302,-122.106,3150,35880
200480020,20140710T000000,770000.0,5,2.5,3000,7912,1.0,0,0,3,9,1610,1390,2007,0,98033,47.6765,-122.175,2700,7205
3645100240,20140922T000000,443000.0,3,1.75,1640,4579,1.0,0,0,4,6,1640,0,1916,0,98133,47.7061,-122.352,1580,5040
2248000080,20140521T000000,385500.0,3,2.0,1540,7947,1.0,0,0,3,7,1120,420,1961,0,98011,47.7605,-122.217,1910,7950
4054530090,20150429T000000,783350.0,4,2.5,3290,35001,2.0,0,0,3,10,3290,0,1991,0,98077,47.7231,-122.038,4090,40371
326049058,20150217T000000,464500.0,5,1.5,2940,13425,1.0,0,0,3,8,1470,1470,1955,0,98155,47.7632,-122.29,1580,8200
2115200125,20140919T000000,384000.0,4,1.75,2100,7135,1.0,0,0,4,7,1050,1050,1955,0,98106,47.5353,-122.349,1730,4000
3019300050,20140731T000000,445000.0,3,1.75,1120,4000,1.0,0,0,4,7,870,250,1916,0,98107,47.6684,-122.368,1470,4000
9512501400,20140902T000000,447000.0,3,1.0,1270,8800,1.0,0,0,3,7,1270,0,1968,0,98052,47.6703,-122.15,1560,8250
3300790540,20150109T000000,292500.0,3,2.25,1690,7320,2.0,0,0,3,7,1690,0,1987,0,98198,47.3889,-122.316,1520,7450
7548300170,20150331T000000,600000.0,4,2.25,2760,5200,2.0,0,0,3,7,1790,970,1910,2003,98144,47.589,-122.313,1310,2059
823059185,20140520T000000,326000.0,6,3.0,1880,7200,1.0,0,0,4,7,1880,0,1966,0,98056,47.5029,-122.188,1540,13022
2113700790,20150312T000000,435010.0,3,1.0,1270,4000,1.0,0,0,3,7,1120,150,1954,0,98106,47.5293,-122.354,1220,4600
5104511840,20140827T000000,449950.0,4,3.0,2800,6977,2.0,0,0,3,8,2800,0,2003,0,98038,47.3542,-122.014,2800,6600
3779300210,20140630T000000,383962.0,4,2.5,2700,6998,2.0,0,0,3,8,2700,0,2001,0,98188,47.4694,-122.263,2350,10550
1843100610,20140521T000000,382000.0,5,2.25,2880,11965,2.0,0,0,4,8,2880,0,1990,0,98042,47.3734,-122.124,2370,10715
8682292090,20140709T000000,737000.0,2,2.25,2290,9772,1.0,0,0,3,8,2290,0,2007,0,98053,47.7199,-122.025,1810,6077
4402700230,20140821T000000,352500.0,3,1.5,1360,7680,1.0,0,0,3,7,1360,0,1955,0,98133,47.7441,-122.337,1630,7679
9211010230,20150330T000000,525000.0,3,2.5,3030,4500,2.0,0,0,3,8,3030,0,2009,0,98059,47.4944,-122.15,3030,4501
2591010290,20140519T000000,285000.0,1,1.5,810,3211,2.0,0,0,4,7,810,0,1982,0,98033,47.6939,-122.184,1320,3298
2887700995,20140508T000000,530000.0,4,2.75,2280,2850,1.5,0,0,4,7,1540,740,1930,0,98115,47.6871,-122.307,1680,3800
1494300040,20140624T000000,437000.0,4,2.5,1890,8505,1.0,0,0,3,8,1290,600,1980,0,98052,47.6796,-122.115,1720,9600
3582750170,20150429T000000,410000.0,2,2.25,1660,2128,2.0,0,0,4,8,1660,0,1974,0,98028,47.7528,-122.252,1640,2128
4099100260,20140903T000000,589000.0,3,2.5,2940,4799,1.0,0,0,3,9,1710,1230,1996,0,98033,47.6681,-122.184,2540,4616
7431500280,20141110T000000,959750.0,4,3.0,3060,50002,1.0,0,2,4,8,2460,600,1957,0,98008,47.6205,-122.096,2740,16181
5634500182,20140715T000000,396000.0,4,1.75,1970,12409,1.0,0,0,4,7,1220,750,1968,0,98028,47.7489,-122.236,1690,10720
976000903,20150319T000000,655000.0,2,2.25,1460,1851,2.0,0,0,3,9,1180,280,2014,0,98119,47.6461,-122.362,1800,4269
7905400160,20150211T000000,246900.0,3,1.5,1370,9800,1.0,0,0,5,7,1370,0,1968,0,98001,47.3068,-122.27,1370,9800
9530101385,20141014T000000,540000.0,2,2.0,1640,3021,1.0,0,2,3,7,840,800,1959,0,98107,47.666,-122.358,1780,4500
4140090240,20141105T000000,520000.0,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,1977,0,98028,47.7691,-122.262,2580,9450
3102700160,20140925T000000,344900.0,4,1.75,1820,7700,1.0,0,0,4,7,1100,720,1955,0,98177,47.7545,-122.357,1700,8500
9558200080,20140912T000000,295000.0,3,2.5,1660,8125,1.0,0,0,3,7,1150,510,1999,0,98148,47.4373,-122.333,1250,8125
1921069101,20150508T000000,399000.0,3,1.75,2170,73616,1.0,0,0,3,7,2170,0,2008,0,98092,47.2881,-122.086,1710,297514
925049318,20140811T000000,475000.0,3,1.75,1550,4054,1.5,0,0,4,7,1550,0,1926,0,98115,47.6743,-122.301,1510,3889
2770602265,20150224T000000,345000.0,3,2.0,1430,4200,1.0,0,0,4,7,830,600,1908,0,98199,47.6462,-122.384,1540,5000
1774200190,20150428T000000,580000.0,3,2.75,2660,32757,1.0,0,0,4,8,2660,0,1975,0,98077,47.7649,-122.098,2720,35191
9268700040,20150226T000000,215000.0,3,2.0,1470,2052,1.5,0,0,3,7,1470,0,1986,0,98003,47.3084,-122.331,1390,2052
4180300050,20140801T000000,400000.0,4,3.5,3350,9681,1.0,0,1,3,7,2140,1210,1980,0,98198,47.3978,-122.322,2580,9681
5634500234,20150513T000000,554990.0,3,2.5,2100,6092,2.0,0,0,3,8,2100,0,2013,0,98028,47.7508,-122.239,2250,8592
2769602135,20140813T000000,435000.0,3,2.0,1380,2500,1.0,0,0,3,7,750,630,1986,0,98107,47.6753,-122.363,1630,3800
5412100550,20141208T000000,355000.0,4,3.0,2590,7213,2.0,0,0,3,8,2590,0,2001,0,98001,47.2609,-122.289,2550,6800
1222000055,20141123T000000,180250.0,2,0.75,900,9600,1.0,0,0,3,6,900,0,1941,0,98166,47.4604,-122.339,1250,14280
7135300026,20141224T000000,160000.0,2,2.0,1040,4750,1.0,0,0,2,6,850,190,1950,0,98118,47.5293,-122.272,1350,5000
3541600450,20141104T000000,290000.0,4,1.75,2090,12750,1.0,0,0,3,8,1360,730,1967,0,98166,47.4792,-122.357,2040,12300
6117501755,20141230T000000,355000.0,4,1.5,2230,11536,1.0,0,1,4,7,1220,1010,1954,0,98166,47.4409,-122.348,2170,12465
3333002450,20140708T000000,165000.0,1,1.0,850,8050,1.0,0,0,2,6,850,0,1906,0,98118,47.5427,-122.288,1590,5180
1115800440,20140918T000000,525000.0,4,1.75,1650,8560,1.0,0,0,3,8,1650,0,1970,0,98052,47.6652,-122.146,1700,8560
7789000080,20140930T000000,253905.0,3,1.0,940,8400,1.0,0,0,5,7,940,0,1958,0,98056,47.5112,-122.167,950,8400
2345700260,20150406T000000,395000.0,5,2.5,2820,6305,2.0,0,0,3,8,2820,0,2003,0,98003,47.2616,-122.296,2610,6306
1860600840,20140815T000000,925000.0,3,3.0,2560,3600,2.0,0,0,3,10,2110,450,1994,0,98119,47.633,-122.37,2160,3600
7893207665,20150128T000000,210000.0,3,1.0,1030,4583,1.0,0,0,3,7,1030,0,1967,0,98198,47.4231,-122.329,1730,8023
2141320230,20150410T000000,710000.0,4,2.25,2000,8068,2.0,0,0,5,8,2000,0,1976,0,98006,47.5584,-122.137,2080,7837
984220240,20141125T000000,299000.0,4,2.5,1820,7575,1.0,0,0,3,7,1220,600,1975,0,98058,47.4339,-122.167,1840,7650
9521100280,20140612T000000,480000.0,3,2.5,1250,1103,3.0,0,2,3,8,1250,0,2005,0,98103,47.6619,-122.352,1250,1188
7853240560,20140903T000000,585000.0,4,2.5,3110,6479,2.0,0,0,3,9,3110,0,2005,0,98065,47.5408,-121.861,3110,7075
3391500050,20140703T000000,1875000.0,4,3.25,3930,10929,2.0,0,0,3,10,3930,0,2006,0,98004,47.6259,-122.194,1780,9999
3278602490,20140926T000000,365000.0,3,2.5,1780,1754,3.0,0,0,3,8,1780,0,2007,0,98126,47.548,-122.373,1780,1607
1446800710,20150227T000000,309000.0,3,1.0,1140,6400,1.0,0,0,3,7,1140,0,1962,0,98168,47.4902,-122.331,1340,6650
1164000040,20150312T000000,226800.0,2,1.0,1240,11393,1.0,0,0,4,7,1240,0,1960,0,98030,47.3714,-122.207,1660,11393
123039279,20140711T000000,165000.0,2,1.0,640,7768,1.0,0,0,3,6,640,0,1942,0,98106,47.515,-122.359,840,7424
1973800150,20150402T000000,480000.0,4,2.25,2330,14190,1.0,0,0,3,8,1740,590,1962,0,98034,47.718,-122.242,2330,14190
3629980920,20140715T000000,645000.0,4,2.75,2330,3917,2.0,0,0,3,9,2330,0,2004,0,98029,47.5527,-121.99,2620,4400
8068000585,20140827T000000,235000.0,2,1.0,880,5600,1.0,0,0,5,7,880,0,1955,0,98178,47.5071,-122.265,1240,7015
2473002700,20140627T000000,415000.0,3,1.75,2410,8944,1.0,0,0,4,8,1860,550,1967,0,98058,47.4494,-122.139,2750,9600
6751300385,20150424T000000,575000.0,3,2.0,1730,9030,1.0,0,0,4,7,1730,0,1956,0,98007,47.5875,-122.134,1470,9030
5127000410,20140627T000000,350000.0,5,1.75,2330,14322,1.0,0,0,4,7,1180,1150,1968,0,98059,47.4768,-122.155,1690,10010
7695470120,20140808T000000,610000.0,3,2.5,2260,33042,1.0,0,0,3,9,1660,600,1986,0,98077,47.7634,-122.086,2600,40115
7237550130,20140520T000000,1300000.0,4,3.5,4380,74052,1.0,0,0,3,11,4380,0,2001,0,98053,47.6587,-122.009,5170,62291
3438501081,20141215T000000,315000.0,3,1.0,970,6828,1.0,0,0,3,6,970,0,1928,0,98106,47.5476,-122.36,1160,11666
3574801740,20140728T000000,402200.0,3,1.75,1790,6980,1.0,0,0,3,7,1330,460,1980,0,98034,47.7311,-122.226,1770,8081
6882520050,20141007T000000,250000.0,3,1.0,930,6060,1.0,0,0,4,6,930,0,1973,0,98118,47.5289,-122.28,1640,6364
7905380280,20140822T000000,436000.0,4,2.0,1600,15044,1.0,0,0,3,7,1600,0,1972,0,98034,47.72,-122.216,1660,8102
6300500475,20140902T000000,412000.0,3,2.5,1553,1991,3.0,0,0,3,8,1553,0,2014,0,98133,47.7049,-122.34,1509,2431
3856904560,20141125T000000,562000.0,4,1.75,2060,4080,1.5,0,0,3,7,1460,600,1922,1996,98105,47.6698,-122.325,1620,4080
225039177,20141208T000000,726500.0,4,2.5,2180,3893,2.0,0,0,3,8,2180,0,1999,0,98117,47.6886,-122.388,1710,4550
5003600080,20150414T000000,325000.0,4,2.5,2200,7719,2.0,0,0,3,8,2200,0,2000,0,98030,47.3649,-122.194,2460,7348
2481600110,20140525T000000,675000.0,3,3.0,2980,28000,1.0,0,0,3,10,1820,1160,1981,0,98052,47.7318,-122.139,2570,28500
4178500300,20140916T000000,269000.0,3,2.5,1730,6653,1.0,0,0,4,7,1360,370,1990,0,98042,47.3588,-122.088,1730,7061
9274200620,20141028T000000,490000.0,2,1.75,1670,4200,2.0,0,0,3,7,1670,0,1912,0,98116,47.5862,-122.387,1340,2875
9238500480,20140523T000000,465425.0,4,2.75,2430,20720,1.0,0,0,3,7,2430,0,1967,0,98072,47.775,-122.139,2580,26950
908000260,20141117T000000,272000.0,4,2.5,1870,5692,2.0,0,0,3,7,1870,0,2004,0,98058,47.4334,-122.148,2390,5293
8142000060,20150313T000000,299000.0,5,2.5,1940,9389,1.0,0,0,4,7,1290,650,1960,0,98155,47.7438,-122.328,1810,9390
1241500147,20140521T000000,556000.0,3,2.25,2020,3600,2.0,0,0,3,8,2020,0,1998,0,98033,47.6678,-122.165,2070,3699
7138000260,20140605T000000,279950.0,3,2.0,1750,9750,1.0,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125
226039317,20150107T000000,750000.0,4,2.75,3210,8520,1.0,0,2,4,7,1810,1400,1976,0,98177,47.7743,-122.388,2450,7360
714000195,20141113T000000,510000.0,2,1.0,1390,5544,1.0,0,0,3,7,930,460,1947,0,98105,47.6696,-122.267,1710,6200
7950300005,20140528T000000,681000.0,3,1.0,1700,6356,1.5,0,0,3,7,1700,0,1907,0,98118,47.5677,-122.281,2080,6000
323069120,20140827T000000,780000.0,4,2.75,3640,231739,1.5,0,0,3,10,3640,0,1999,0,98027,47.5078,-122.018,2670,91040
9508850100,20141103T000000,666000.0,3,2.25,2780,31510,2.0,0,0,3,8,2780,0,1979,0,98053,47.67,-122.024,2890,36400
3307700150,20150413T000000,950000.0,3,1.0,1720,9830,1.0,0,0,4,7,1720,0,1946,0,98040,47.5905,-122.245,3200,8923
5316100920,20140725T000000,2250000.0,3,4.25,5150,7800,2.5,0,2,3,11,4170,980,1954,0,98112,47.6288,-122.282,4270,7800
5101406375,20150319T000000,580000.0,3,1.75,1950,10633,1.0,0,0,3,7,1250,700,1978,0,98125,47.7019,-122.313,1290,6380
3125079013,20150430T000000,1065000.0,3,2.5,3970,263538,1.5,0,0,3,9,3970,0,1991,0,98024,47.6067,-121.952,3970,194676
5693500760,20140707T000000,570000.0,3,1.0,1890,3330,1.5,0,0,4,7,1390,500,1901,0,98103,47.6597,-122.352,1530,3330
7414200010,20141218T000000,276000.0,3,1.0,870,8040,1.0,0,0,3,7,870,0,1953,0,98177,47.7048,-122.368,1440,8040
7504200250,20150428T000000,490000.0,3,2.25,2330,3600,1.5,0,0,3,8,2330,0,1971,0,98074,47.631,-122.061,2050,4275
1370801800,20140519T000000,924000.0,3,1.5,2200,5000,1.5,0,0,3,9,2200,0,1932,0,98199,47.6404,-122.408,2860,5000
1796381120,20140728T000000,219000.0,3,2.0,1090,7350,1.0,0,0,4,7,1090,0,1990,0,98042,47.3687,-122.085,1490,7741
1785400780,20150415T000000,550000.0,3,2.25,2120,18255,1.0,0,0,3,8,1590,530,1984,0,98074,47.6279,-122.037,2120,12997
2023069054,20150318T000000,361550.0,3,1.75,1160,257875,1.0,0,0,2,7,1160,0,1980,0,98059,47.4655,-122.072,1420,15450
1310700210,20140603T000000,268000.0,3,1.75,1970,10270,1.0,0,0,4,8,1970,0,1966,0,98032,47.3619,-122.285,1970,8400
9275700016,20140706T000000,1280000.0,4,2.5,3160,4620,1.5,0,4,3,9,2020,1140,1917,2005,98116,47.5875,-122.382,2790,5308
1207200010,20150318T000000,245000.0,4,2.0,1830,10416,1.0,0,0,3,7,1370,460,1958,0,98146,47.4878,-122.341,1830,9271
7696610270,20141229T000000,238000.0,3,1.5,1360,7488,1.0,0,0,4,7,1050,310,1975,0,98001,47.3314,-122.275,1580,7508
1890000225,20140620T000000,725000.0,6,1.75,2380,4080,2.0,0,0,3,8,2380,0,1917,0,98105,47.6629,-122.325,2030,4080
3448740250,20150428T000000,440000.0,4,2.5,2730,4526,2.0,0,0,3,7,2730,0,2009,0,98059,47.491,-122.153,2190,4572
3955900150,20141229T000000,360000.0,4,2.5,2490,4751,2.0,0,0,3,7,2490,0,2001,0,98056,47.4813,-122.188,2510,5233
8068000730,20140625T000000,315000.0,4,2.0,1780,5336,1.5,0,0,5,6,930,850,1918,0,98178,47.5094,-122.263,1910,10304
9432900560,20150212T000000,290000.0,3,2.5,2360,8764,2.0,0,0,3,8,2360,0,1991,0,98022,47.2114,-122.009,2360,8746
8682290360,20150330T000000,457000.0,2,2.0,1440,9985,1.0,0,0,3,8,1440,0,2006,0,98053,47.7217,-122.03,1510,4560
7349650230,20150302T000000,247500.0,3,2.25,1620,6000,1.0,0,0,3,7,1280,340,1998,0,98002,47.2835,-122.2,1710,6318
2222059064,20150318T000000,285000.0,4,1.75,1870,22072,1.0,0,0,3,7,1070,800,1959,0,98042,47.3775,-122.165,2100,10185
3629960550,20140807T000000,450000.0,3,3.25,1770,1863,2.0,0,0,3,8,1430,340,2003,0,98029,47.5478,-122.005,1410,1375
1321059013,20150319T000000,725000.0,4,2.5,3750,218506,2.0,0,0,3,10,3750,0,1991,0,98092,47.3045,-122.103,2540,39413
9544200277,20141015T000000,1660000.0,4,3.25,4240,11189,2.0,0,2,3,10,4240,0,2006,0,98033,47.6526,-122.191,3390,12540
9136101335,20140515T000000,613000.0,4,2.0,1550,4815,1.5,0,0,3,7,1550,0,1909,0,98103,47.667,-122.336,1680,4013
3025300225,20141031T000000,1450000.0,5,2.75,3090,19865,1.0,0,0,4,9,3090,0,1953,0,98039,47.6232,-122.235,2970,19862
5015001045,20140826T000000,1045000.0,4,3.0,3560,4000,3.0,0,2,3,9,2970,590,1996,0,98112,47.6265,-122.3,1190,4000
3298701070,20150225T000000,180000.0,3,1.0,1090,6771,1.5,0,0,3,7,1090,0,1929,0,98106,47.5177,-122.353,1230,4662
5351200265,20140911T000000,1265000.0,4,3.25,3640,3604,2.0,0,2,5,9,1960,1680,1913,0,98122,47.6145,-122.284,1940,4600
7227800055,20140909T000000,199500.0,4,2.0,1750,8116,1.0,0,0,4,5,1750,0,1943,0,98056,47.5097,-122.181,1440,7865
3629920860,20150105T000000,729000.0,4,2.5,2660,5608,2.0,0,0,3,9,2660,0,2003,0,98029,47.5449,-121.995,3010,5608
2892600016,20150317T000000,197500.0,2,1.0,820,8860,1.0,0,0,3,6,820,0,1950,0,98055,47.452,-122.19,1660,15375
1775950030,20140812T000000,375000.0,4,1.75,1940,15909,1.0,0,0,3,8,970,970,1974,0,98072,47.7578,-122.094,1940,15120
3840700205,20150319T000000,414500.0,3,1.0,1350,9450,1.0,0,0,3,7,1350,0,1979,0,98034,47.7186,-122.236,1460,9461
1442860120,20141205T000000,363000.0,4,3.0,2250,12142,2.0,0,0,3,8,2250,0,1986,0,98058,47.4338,-122.16,2300,9003
5093300280,20140709T000000,1681000.0,5,5.25,4830,18707,2.0,0,1,5,9,3930,900,1952,1998,98040,47.5858,-122.247,2880,10520
3550800040,20141114T000000,223000.0,3,1.0,940,7980,1.0,0,0,3,6,940,0,1961,0,98146,47.5107,-122.345,1050,7980
8665050530,20150204T000000,450000.0,3,2.0,1610,4364,2.0,0,0,3,8,1610,0,1996,0,98029,47.5672,-122.004,2010,4364
1042700290,20140804T000000,864327.0,5,3.25,3480,6507,2.0,0,0,3,9,3480,0,2014,0,98074,47.607,-122.053,3360,5398
4427100145,20150323T000000,424000.0,3,1.5,1230,7200,1.0,0,0,3,7,1230,0,1953,0,98125,47.7281,-122.311,1400,6240
1251200045,20140620T000000,1462500.0,5,3.25,3840,4800,3.0,0,3,3,10,2750,1090,2008,0,98144,47.5929,-122.29,2060,4800
5416100190,20140729T000000,346290.0,4,2.75,2690,9240,2.0,0,0,3,8,2690,0,1998,0,98022,47.1896,-122.014,2640,9240
8651410950,20150430T000000,216500.0,2,1.0,1060,5200,1.0,0,0,3,6,1060,0,1969,0,98042,47.3688,-122.08,910,5200
5238800020,20141208T000000,492500.0,2,2.25,1600,80400,2.0,0,0,4,7,1600,0,1978,0,98070,47.4422,-122.505,1600,198414
4399210110,20140619T000000,232603.0,3,1.75,1750,11461,2.0,0,0,4,7,1750,0,1976,0,98002,47.3173,-122.21,2140,11276
2024059127,20150109T000000,908950.0,4,2.75,3090,6200,2.0,0,0,3,9,3090,0,2014,0,98006,47.5538,-122.189,2890,10108
3024059126,20140703T000000,1195000.0,5,3.0,3420,18129,2.0,0,0,3,9,2540,880,1952,2005,98040,47.5333,-122.217,3750,16316
2022069200,20150505T000000,455000.0,4,2.5,2210,49375,1.0,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385
8849700040,20140908T000000,270000.0,3,2.25,1750,8400,1.0,0,0,3,7,1350,400,1965,0,98188,47.4571,-122.272,2020,9110
3288301330,20150408T000000,475000.0,3,1.75,1890,7560,1.0,0,0,3,8,1430,460,1973,0,98034,47.7322,-122.185,1890,9095
6799300270,20140806T000000,310950.0,4,2.5,2030,4997,2.0,0,0,3,8,2030,0,2004,0,98031,47.393,-122.184,2095,5500
4337000200,20141217T000000,228900.0,4,1.5,1570,8775,1.0,0,0,3,7,1570,0,1943,0,98166,47.4789,-122.335,980,8775
3211230300,20140929T000000,381500.0,2,2.0,2160,35183,1.0,0,0,3,9,2160,0,1985,0,98092,47.312,-122.115,2450,34992
3019300090,20140723T000000,535000.0,2,3.5,2560,5000,1.0,0,0,4,6,1280,1280,1944,0,98107,47.6681,-122.368,1390,4000
795000620,20141215T000000,124000.0,3,1.0,1080,6250,1.0,0,0,2,5,1080,0,1950,0,98168,47.5045,-122.33,1070,6250
6138000095,20141118T000000,219000.0,3,1.0,1080,10639,1.5,0,0,3,7,1080,0,1953,0,98002,47.3171,-122.219,1470,10600
9238901420,20150202T000000,442000.0,3,1.0,1190,5100,1.0,0,0,4,7,1030,160,1941,0,98136,47.5346,-122.385,1690,5100
226039214,20140612T000000,465250.0,5,2.0,1940,7642,1.5,0,0,3,7,1940,0,1957,0,98177,47.7751,-122.38,1940,8724
1568100295,20150202T000000,592500.0,6,4.5,3500,8504,2.0,0,0,3,7,3500,0,1980,0,98155,47.7349,-122.295,1550,8460
301400930,20140618T000000,267000.0,3,2.25,1584,2800,2.0,0,0,3,7,1584,0,2012,0,98002,47.3454,-122.214,1584,2800
1245003006,20141110T000000,1149000.0,4,3.75,3180,9889,2.0,0,0,3,9,2500,680,2012,0,98033,47.6853,-122.204,2910,8558
6865200095,20141024T000000,725000.0,3,2.0,2110,5800,1.5,0,0,4,7,1990,120,1927,0,98103,47.6645,-122.342,1620,4300
982850020,20140903T000000,382000.0,3,2.25,1450,4667,2.0,0,0,3,7,1450,0,2009,0,98028,47.7611,-122.233,1490,4667
5415350770,20140923T000000,747500.0,4,2.5,2810,11902,2.0,0,0,4,9,2810,0,1993,0,98059,47.5303,-122.143,2990,10754
8635760490,20140902T000000,410000.0,3,2.5,1830,2839,2.0,0,0,3,8,1830,0,1999,0,98074,47.6022,-122.021,1830,3011
3760500514,20140912T000000,853505.0,3,2.5,2820,14890,1.0,0,4,3,9,1770,1050,1985,0,98034,47.7019,-122.228,3740,14890
3905080310,20140806T000000,509950.0,3,2.5,1880,4668,2.0,0,0,3,8,1880,0,1993,0,98029,47.5666,-121.999,2060,4668
617000089,20141117T000000,274000.0,2,1.0,820,6200,1.0,0,0,4,6,820,0,1954,0,98166,47.4163,-122.34,1410,14000
1246700050,20140612T000000,370000.0,2,1.0,1220,17172,1.0,0,0,4,6,1220,0,1947,0,98033,47.6934,-122.163,1510,12915
9144100035,20150324T000000,350000.0,3,1.0,1680,8010,1.0,0,0,3,7,840,840,1951,0,98117,47.6993,-122.376,1890,8778
7694200340,20141016T000000,398651.0,4,2.5,2650,4120,2.0,0,0,3,8,2650,0,2014,0,98146,47.5019,-122.34,2030,3768
8141300030,20150210T000000,340000.0,3,2.0,1920,5688,1.0,0,3,3,9,1920,0,2007,0,98022,47.1952,-121.976,2384,4802
6646200770,20140724T000000,610000.0,4,2.5,2410,15899,2.0,0,3,3,9,2410,0,1990,0,98074,47.6242,-122.04,2360,11412
6179900090,20150507T000000,415000.0,3,1.75,1770,10513,1.0,0,0,4,7,1400,370,1982,0,98028,47.7726,-122.266,2070,9968
254000445,20150129T000000,480000.0,6,3.75,2940,5054,2.0,0,0,3,7,2940,0,1942,2003,98146,47.5122,-122.385,1530,5320
1683800120,20141117T000000,302500.0,3,2.25,3100,11985,1.0,0,0,4,7,1790,1310,1963,0,98198,47.3825,-122.31,1770,7954
8024202380,20141002T000000,418000.0,5,2.5,1980,10205,1.0,0,0,4,7,1080,900,1929,0,98115,47.699,-122.307,1310,5413
9406500480,20150420T000000,273000.0,2,2.0,1384,1822,2.0,0,0,3,7,1384,0,1990,0,98028,47.7525,-122.244,1078,1315
3584800010,20150408T000000,550000.0,3,1.0,880,6664,1.0,0,0,3,6,880,0,1961,0,98033,47.6855,-122.199,1690,6564
3306300630,20140924T000000,212000.0,3,1.75,1100,9750,1.0,0,0,4,6,1100,0,1967,0,98023,47.2955,-122.362,1100,9900
7224500090,20150407T000000,414000.0,2,1.0,800,5000,1.0,0,0,3,6,800,0,1938,0,98055,47.4914,-122.204,1220,5000
8651442910,20150325T000000,247500.0,4,2.0,1710,5200,1.0,0,0,4,7,910,800,1977,0,98042,47.3634,-122.09,1560,5200
4083302915,20140917T000000,599950.0,2,1.0,1150,3775,1.0,0,0,3,7,1150,0,1917,0,98103,47.6539,-122.329,2240,3753
8159620160,20150424T000000,284200.0,3,2.5,1570,9292,1.0,0,0,3,7,1110,460,1977,0,98001,47.3386,-122.272,1470,9222
1870400635,20150311T000000,805000.0,4,1.75,2360,4750,2.0,0,0,5,7,1660,700,1911,0,98115,47.6729,-122.293,1810,4750
7461400360,20150421T000000,299000.0,1,2.5,1980,7521,1.0,0,0,4,7,1180,800,1979,0,98055,47.4343,-122.192,1980,8000
1509500380,20150128T000000,379000.0,4,2.5,2570,10155,2.0,0,0,3,9,2570,0,1994,0,98030,47.3842,-122.17,2770,10155
6065300370,20150506T000000,4208000.0,5,6.0,7440,21540,2.0,0,0,3,12,5550,1890,2003,0,98006,47.5692,-122.189,4740,19329
